timestamp,user_id,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_mag,accel_x_mean,accel_y_mean,accel_z_mean,accel_x_std,accel_y_std,gyro_mag,gyro_x_mean,gyro_y_mean,gyro_z_mean,gyro_x_std,gyro_y_std,mag_mag,mag_x_std,mag_y_std,heart_rate,activity
2026-01-01 08:00:00,107,0.24859804177124945,2.2497842296786086,0.02699033947852869,0.9922278652313734,-2.9409679602966667,-8.51173219822791,-16.465045508278788,-4.151796346729395,19.8799220716789,2.263638342339217,0.3039396909617077,2.1885157314573505,0.22537339840574272,0.43037868997305917,0.7102962787110375,9.059988614473138,1.0070256559713178,-3.028074986229705,-8.47231188384528,0.38853106624382283,0.9110040620578868,26.144721036385775,2.9362437971923794,1.1143693908324526,168.09752072227033,Running
2026-01-01 08:00:01,104,6.996001780994931,4.64018236461068,3.5450802523228404,6.733120949796778,3.220770038240575,-5.4094814495755745,4.264776951563325,9.556350926314678,9.400098248379225,9.112789215818479,6.905344638899087,4.822177066197026,3.717294634983618,1.3152960903696325,1.1475958677985472,9.217958934445452,6.590105277184054,3.3682062764315504,-5.3151642409006845,1.3777898985218897,0.8638788160272151,14.066769798096624,0.8411326758282284,1.9272624107557097,171.5947462501796,Running
2026-01-01 08:00:02,108,-0.42315347605225184,5.779639353108763,-0.003007743116955508,-2.2118458939952905,-0.875693478105554,1.3254497642629732,2.1507338783376087,11.608980690655727,-0.6169947569389014,5.795109918096225,-0.5383097850246586,5.820866615988485,-0.14630583285565987,0.3661779777369283,1.163071155956521,2.7232183907952003,-2.178445546527338,-0.9527641404241254,1.367156130257435,0.5021012167425528,0.5890823137921734,11.822638090609757,0.5034572602710252,1.990911991275628,133.78225543759626,Squats
2026-01-01 08:00:03,105,3.084122473244901,10.736305323470647,0.1270445566323919,-1.7947433497870202,1.4208945168399119,1.7034028063223317,-2.125119939684291,-5.914854539476324,-7.975525854821419,11.171222124196095,3.071307897416363,10.74473290064085,0.004293007458500517,0.7535141180397307,1.8758271804661657,2.8533534727014205,-1.904546603701387,1.475505340047675,1.7681581484076647,0.6513611806257932,0.5633664485078883,10.154341516914446,0.6005854173944504,1.2885014940889952,93.06503094053049,Walking
2026-01-01 08:00:04,107,-2.2229242986146365,8.810863402477125,8.459513724250968,6.903778294946198,3.658702693048494,-2.154846137329511,-0.9492975951788654,-12.450449398874717,-15.356286625123209,12.41515520584711,-2.2265698578146904,8.79485881757454,8.43889576382411,0.6555307391317653,1.7121185663943026,8.105036830110919,6.802325382045714,3.5919317945574214,-1.9663864045350736,1.1398255565001718,0.9728432214610768,19.792180149520924,0.5079832070071264,2.2401142394390376,164.78743714426489,Running
2026-01-01 08:00:05,110,0.2581362703727148,10.185301615556885,-1.6431100178781262,1.549178579643561,-1.688015527177693,-2.6661052025845793,4.669354233238101,-1.652574916148358,-5.021660294510932,10.320213847823071,0.17772376457871886,10.012503183556538,-1.5155312864760606,0.2551972322620339,1.7357327035600743,3.515318995890414,1.43707154643758,-1.5620469379015092,-2.6608609056719144,0.4791579891075909,0.47432247413056516,7.053434973288472,0.8555743773424029,0.5814503695802398,128.42851441535137,Squats
2026-01-01 08:00:06,103,1.8840036168284227,7.451613110601476,-0.7707042512718592,1.1885372709829678,-1.7504496427389182,-3.3307415475581994,-4.33642090134821,12.154943796468503,14.041563706224654,7.724635436138,1.8051640085128267,7.564660979881574,-0.8286756761236046,0.5864813035261933,1.5457639326775046,3.9459516029610446,1.0404967894734225,-1.5573626813023598,-3.354300876364891,0.46465452289014764,0.511331009941761,19.07125366211994,1.0774154153126045,1.9955824071582524,140.14211535546715,Cycling
2026-01-01 08:00:07,107,-1.0258172044428377,5.919497720940674,1.4156563888937712,-4.850996964808898,6.8014652937067686,-3.8115432255423207,-22.789211443240845,8.814584292346943,-5.6921219160616605,6.1722635407578395,-1.1083025029363245,5.721843341943627,1.3136710824028317,0.30780908194382495,1.1023164768794993,9.182590236652205,-5.064715630743697,6.864313950388496,-3.6792393550212763,0.8660976799553459,1.5043237177609121,25.08874860089555,3.5478125660957343,1.609326521311714,168.75960226230544,Running
2026-01-01 08:00:08,108,-0.352427562839602,5.065732048987287,-0.007615218524217995,-0.5171734082837977,-0.09163819239860618,-0.11019797411223345,-2.0427361493621734,-5.525116359421293,-10.385989032765533,5.07798231296045,-0.23588859937010345,5.131393544103246,0.07379004681371937,0.44941782448732526,0.8771451761091313,0.5366651526234996,-0.6530440787804221,-0.15323868913522184,-0.12268053192718874,0.4512149712045116,0.22075924628166946,11.940203094997242,0.45175283658288534,1.2207401027613893,74.50636901115641,Standing
2026-01-01 08:00:09,105,1.798133011914722,9.119221290455057,4.275035930880781,0.43843174251981964,0.024316848776235744,2.352374736358572,10.232624460142596,13.13680284008929,15.814559806821574,10.230806981032728,1.7021844279248468,9.12754002349084,4.082067768554131,0.41408973383652126,1.688474619750933,2.3930066030501114,0.4532865235096045,-0.06282915927600798,2.400588694190333,0.20686752512079531,0.2721963344280144,22.964809907448025,1.8894524638634902,2.465855819274919,133.06312191031108,Squats
